	EX_pro_e	rxn2	EX_gly_e	rxn3	EX_h_e	rxn4	EX_co2_e	rxn5	EX_pi_e	rxn6	EX_adp_c	rxn8	DM_atp_c
387	-865.4978496872128	865.4978496872128	-865.4978496872128	865.4978496872128	865.4978496872128	865.4978496872128	865.4978496872128	865.4978496872128	-865.4978496872128	865.4978496872128	-865.4978496872128	865.4978496872128	865.4978496872128
388	-860.8010059996878	860.8010059996878	-860.8010059996878	860.8010059996878	860.8010059996878	860.8010059996878	860.8010059996878	860.8010059996878	-860.8010059996878	860.8010059996878	-860.8010059996878	860.8010059996878	860.8010059996878
389	-859.2353997871127	859.2353997871127	-859.2353997871127	859.2353997871127	859.2353997871127	859.2353997871127	859.2353997871127	859.2353997871127	-859.2353997871127	859.2353997871127	-859.2353997871127	859.2353997871127	859.2353997871127
390	-856.0979123871624	856.0979123871624	-856.0979123871624	856.0979123871624	856.0979123871624	856.0979123871624	856.0979123871624	856.0979123871624	-856.0979123871624	856.0979123871624	-856.0979123871624	856.0979123871624	856.0979123871624
391	-847.4791123875879	847.4791123875879	-847.4791123875879	847.4791123875879	847.4791123875879	847.4791123875879	847.4791123875879	847.4791123875879	-847.4791123875879	847.4791123875879	-847.4791123875879	847.4791123875879	847.4791123875879
392	-845.138518599938	845.138518599938	-845.138518599938	845.138518599938	845.138518599938	845.138518599938	845.138518599938	845.138518599938	-845.138518599938	845.138518599938	-845.138518599938	845.138518599938	845.138518599938
393	-842.7947935998628	842.7947935998628	-842.7947935998628	842.7947935998628	842.7947935998628	842.7947935998628	842.7947935998628	842.7947935998628	-842.7947935998628	842.7947935998628	-842.7947935998628	842.7947935998628	842.7947935998628
394	-842.0135560997879	842.0135560997879	-842.0135560997879	842.0135560997879	842.0135560997879	842.0135560997879	842.0135560997879	842.0135560997879	-842.0135560997879	842.0135560997879	-842.0135560997879	842.0135560997879	842.0135560997879
395	-840.4479498872128	840.4479498872128	-840.4479498872128	840.4479498872128	840.4479498872128	840.4479498872128	840.4479498872128	840.4479498872128	-840.4479498872128	840.4479498872128	-840.4479498872128	840.4479498872128	840.4479498872128
396	-835.7511061996878	835.7511061996878	-835.7511061996878	835.7511061996878	835.7511061996878	835.7511061996878	835.7511061996878	835.7511061996878	-835.7511061996878	835.7511061996878	-835.7511061996878	835.7511061996878	835.7511061996878
397	-834.1854999871126	834.1854999871126	-834.1854999871126	834.1854999871126	834.1854999871126	834.1854999871126	834.1854999871126	834.1854999871126	-834.1854999871126	834.1854999871126	-834.1854999871126	834.1854999871126	834.1854999871126
398	-831.0480125871624	831.0480125871624	-831.0480125871624	831.0480125871624	831.0480125871624	831.0480125871624	831.0480125871624	831.0480125871624	-831.0480125871624	831.0480125871624	-831.0480125871624	831.0480125871624	831.0480125871624
399	-823.9823438999625	823.9823438999625	-823.9823438999625	823.9823438999625	823.9823438999625	823.9823438999625	823.9823438999625	823.9823438999625	-823.9823438999625	823.9823438999625	-823.9823438999625	823.9823438999625	823.9823438999625
400	-821.6355001873125	821.6355001873125	-821.6355001873125	821.6355001873125	821.6355001873125	821.6355001873125	821.6355001873125	821.6355001873125	-821.6355001873125	821.6355001873125	-821.6355001873125	821.6355001873125	821.6355001873125
401	-818.4980127873624	818.4980127873624	-818.4980127873624	818.4980127873624	818.4980127873624	818.4980127873624	818.4980127873624	818.4980127873624	-818.4980127873624	818.4980127873624	-818.4980127873624	818.4980127873624	818.4980127873624
402	-812.2104628876626	812.2104628876626	-812.2104628876626	812.2104628876626	812.2104628876626	812.2104628876626	812.2104628876626	812.2104628876626	-812.2104628876626	812.2104628876626	-812.2104628876626	812.2104628876626	812.2104628876626
403	-976.3254689000377	976.3254689000377	-976.3254689000377	976.3254689000377	976.3254689000377	976.3254689000377	976.3254689000377	976.3254689000377	-976.3254689000377	976.3254689000377	-976.3254689000377	976.3254689000377	976.3254689000377
404	-964.6567062003127	964.6567062003127	-964.6567062003127	964.6567062003127	964.6567062003127	964.6567062003127	964.6567062003127	964.6567062003127	-964.6567062003127	964.6567062003127	-964.6567062003127	964.6567062003127	964.6567062003127
405	-958.4192561002129	958.4192561002129	-958.4192561002129	958.4192561002129	958.4192561002129	958.4192561002129	958.4192561002129	958.4192561002129	-958.4192561002129	958.4192561002129	-958.4192561002129	958.4192561002129	958.4192561002129
406	-939.7068060003127	939.7068060003127	-939.7068060003127	939.7068060003127	939.7068060003127	939.7068060003127	939.7068060003127	939.7068060003127	-939.7068060003127	939.7068060003127	-939.7068060003127	939.7068060003127	939.7068060003127
407	-933.4693559002129	933.4693559002129	-933.4693559002129	933.4693559002129	933.4693559002129	933.4693559002129	933.4693559002129	933.4693559002129	-933.4693559002129	933.4693559002129	-933.4693559002129	933.4693559002129	933.4693559002129
408	-929.5631558999879	929.5631558999879	-929.5631558999879	929.5631558999879	929.5631558999879	929.5631558999879	929.5631558999879	929.5631558999879	-929.5631558999879	929.5631558999879	-929.5631558999879	929.5631558999879	929.5631558999879
409	-920.969455900013	920.969455900013	-920.969455900013	920.969455900013	920.969455900013	920.969455900013	920.969455900013	920.969455900013	-920.969455900013	920.969455900013	-920.969455900013	920.969455900013	920.969455900013
410	-911.5820434997628	911.5820434997628	-911.5820434997628	911.5820434997628	911.5820434997628	911.5820434997628	911.5820434997628	911.5820434997628	-911.5820434997628	911.5820434997628	-911.5820434997628	911.5820434997628	911.5820434997628
411	-888.9257685002377	888.9257685002377	-888.9257685002377	888.9257685002377	888.9257685002377	888.9257685002377	888.9257685002377	888.9257685002377	-888.9257685002377	888.9257685002377	-888.9257685002377	888.9257685002377	888.9257685002377
412	-879.5633558999879	879.5633558999879	-879.5633558999879	879.5633558999879	879.5633558999879	879.5633558999879	879.5633558999879	879.5633558999879	-879.5633558999879	879.5633558999879	-879.5633558999879	879.5633558999879	879.5633558999879
413	-870.969655900013	870.969655900013	-870.969655900013	870.969655900013	870.969655900013	870.969655900013	870.969655900013	870.969655900013	-870.969655900013	870.969655900013	-870.969655900013	870.969655900013	870.969655900013
414	-861.5822434997627	861.5822434997627	-861.5822434997627	861.5822434997627	861.5822434997627	861.5822434997627	861.5822434997627	861.5822434997627	-861.5822434997627	861.5822434997627	-861.5822434997627	861.5822434997627	861.5822434997627
415	-845.9197561000129	845.9197561000129	-845.9197561000129	845.9197561000129	845.9197561000129	845.9197561000129	845.9197561000129	845.9197561000129	-845.9197561000129	845.9197561000129	-845.9197561000129	845.9197561000129	845.9197561000129
416	-836.5323436997627	836.5323436997627	-836.5323436997627	836.5323436997627	836.5323436997627	836.5323436997627	836.5323436997627	836.5323436997627	-836.5323436997627	836.5323436997627	-836.5323436997627	836.5323436997627	836.5323436997627
417	-823.2011063998876	823.2011063998876	-823.2011063998876	823.2011063998876	823.2011063998876	823.2011063998876	823.2011063998876	823.2011063998876	-823.2011063998876	823.2011063998876	-823.2011063998876	823.2011063998876	823.2011063998876
418	-982.5582253127124	982.5582253127124	-982.5582253127124	982.5582253127124	982.5582253127124	982.5582253127124	982.5582253127124	982.5582253127124	-982.5582253127124	982.5582253127124	-982.5582253127124	982.5582253127124	982.5582253127124
419	-979.4457377127625	979.4457377127625	-979.4457377127625	979.4457377127625	979.4457377127625	979.4457377127625	979.4457377127625	979.4457377127625	-979.4457377127625	979.4457377127625	-979.4457377127625	979.4457377127625	979.4457377127625
420	-977.8863814251876	977.8863814251876	-977.8863814251876	977.8863814251876	977.8863814251876	977.8863814251876	977.8863814251876	977.8863814251876	-977.8863814251876	977.8863814251876	-977.8863814251876	977.8863814251876	977.8863814251876
421	-970.1082251129122	970.1082251129122	-970.1082251129122	970.1082251129122	970.1082251129122	970.1082251129122	970.1082251129122	970.1082251129122	-970.1082251129122	970.1082251129122	-970.1082251129122	970.1082251129122	970.1082251129122
422	-965.4363812253874	965.4363812253874	-965.4363812253874	965.4363812253874	965.4363812253874	965.4363812253874	965.4363812253874	965.4363812253874	-965.4363812253874	965.4363812253874	-965.4363812253874	965.4363812253874	965.4363812253874
423	-959.1989311252877	959.1989311252877	-959.1989311252877	959.1989311252877	959.1989311252877	959.1989311252877	959.1989311252877	959.1989311252877	-959.1989311252877	959.1989311252877	-959.1989311252877	959.1989311252877	959.1989311252877
424	-956.0739686251378	956.0739686251378	-956.0739686251378	956.0739686251378	956.0739686251378	956.0739686251378	956.0739686251378	956.0739686251378	-956.0739686251378	956.0739686251378	-956.0739686251378	956.0739686251378	956.0739686251378
425	-945.1583249129122	945.1583249129122	-945.1583249129122	945.1583249129122	945.1583249129122	945.1583249129122	945.1583249129122	945.1583249129122	-945.1583249129122	945.1583249129122	-945.1583249129122	945.1583249129122	945.1583249129122
426	-940.4864810253874	940.4864810253874	-940.4864810253874	940.4864810253874	940.4864810253874	940.4864810253874	940.4864810253874	940.4864810253874	-940.4864810253874	940.4864810253874	-940.4864810253874	940.4864810253874	940.4864810253874
427	-934.2490309252877	934.2490309252877	-934.2490309252877	934.2490309252877	934.2490309252877	934.2490309252877	934.2490309252877	934.2490309252877	-934.2490309252877	934.2490309252877	-934.2490309252877	934.2490309252877	934.2490309252877
428	-931.1240684251378	931.1240684251378	-931.1240684251378	931.1240684251378	931.1240684251378	931.1240684251378	931.1240684251378	931.1240684251378	-931.1240684251378	931.1240684251378	-931.1240684251378	931.1240684251378	931.1240684251378
429	-921.7491309250878	921.7491309250878	-921.7491309250878	921.7491309250878	921.7491309250878	921.7491309250878	921.7491309250878	921.7491309250878	-921.7491309250878	921.7491309250878	-921.7491309250878	921.7491309250878	921.7491309250878
430	-918.6241684249379	918.6241684249379	-918.6241684249379	918.6241684249379	918.6241684249379	918.6241684249379	918.6241684249379	918.6241684249379	-918.6241684249379	918.6241684249379	-918.6241684249379	918.6241684249379	918.6241684249379
431	-912.3617185248376	912.3617185248376	-912.3617185248376	912.3617185248376	912.3617185248376	912.3617185248376	912.3617185248376	912.3617185248376	-912.3617185248376	912.3617185248376	-912.3617185248376	912.3617185248376	912.3617185248376
432	-895.1585249129124	895.1585249129124	-895.1585249129124	895.1585249129124	895.1585249129124	895.1585249129124	895.1585249129124	895.1585249129124	-895.1585249129124	895.1585249129124	-895.1585249129124	895.1585249129124	895.1585249129124
433	-892.0460373129625	892.0460373129625	-892.0460373129625	892.0460373129625	892.0460373129625	892.0460373129625	892.0460373129625	892.0460373129625	-892.0460373129625	892.0460373129625	-892.0460373129625	892.0460373129625	892.0460373129625
434	-890.4866810253876	890.4866810253876	-890.4866810253876	890.4866810253876	890.4866810253876	890.4866810253876	890.4866810253876	890.4866810253876	-890.4866810253876	890.4866810253876	-890.4866810253876	890.4866810253876	890.4866810253876
435	-885.8085872128628	885.8085872128628	-885.8085872128628	885.8085872128628	885.8085872128628	885.8085872128628	885.8085872128628	885.8085872128628	-885.8085872128628	885.8085872128628	-885.8085872128628	885.8085872128628	885.8085872128628
436	-884.2492309252879	884.2492309252879	-884.2492309252879	884.2492309252879	884.2492309252879	884.2492309252879	884.2492309252879	884.2492309252879	-884.2492309252879	884.2492309252879	-884.2492309252879	884.2492309252879	884.2492309252879
437	-881.1242684251378	881.1242684251378	-881.1242684251378	881.1242684251378	881.1242684251378	881.1242684251378	881.1242684251378	881.1242684251378	-881.1242684251378	881.1242684251378	-881.1242684251378	881.1242684251378	881.1242684251378
438	-871.7493309250877	871.7493309250877	-871.7493309250877	871.7493309250877	871.7493309250877	871.7493309250877	871.7493309250877	871.7493309250877	-871.7493309250877	871.7493309250877	-871.7493309250877	871.7493309250877	871.7493309250877
439	-868.6243684249379	868.6243684249379	-868.6243684249379	868.6243684249379	868.6243684249379	868.6243684249379	868.6243684249379	868.6243684249379	-868.6243684249379	868.6243684249379	-868.6243684249379	868.6243684249379	868.6243684249379
440	-862.3619185248375	862.3619185248375	-862.3619185248375	862.3619185248375	862.3619185248375	862.3619185248375	862.3619185248375	862.3619185248375	-862.3619185248375	862.3619185248375	-862.3619185248375	862.3619185248375	862.3619185248375
441	-846.6994311250877	846.6994311250877	-846.6994311250877	846.6994311250877	846.6994311250877	846.6994311250877	846.6994311250877	846.6994311250877	-846.6994311250877	846.6994311250877	-846.6994311250877	846.6994311250877	846.6994311250877
442	-843.5744686249378	843.5744686249378	-843.5744686249378	843.5744686249378	843.5744686249378	843.5744686249378	843.5744686249378	843.5744686249378	-843.5744686249378	843.5744686249378	-843.5744686249378	843.5744686249378	843.5744686249378
443	-837.3120187248375	837.3120187248375	-837.3120187248375	837.3120187248375	837.3120187248375	837.3120187248375	837.3120187248375	837.3120187248375	-837.3120187248375	837.3120187248375	-837.3120187248375	837.3120187248375	837.3120187248375
444	-824.7620189250375	824.7620189250375	-824.7620189250375	824.7620189250375	824.7620189250375	824.7620189250375	824.7620189250375	824.7620189250375	-824.7620189250375	824.7620189250375	-824.7620189250375	824.7620189250375	824.7620189250375
445	-994.2020880120376	994.2020880120376	-994.2020880120376	994.2020880120376	994.2020880120376	994.2020880120376	994.2020880120376	994.2020880120376	-994.2020880120376	994.2020880120376	-994.2020880120376	994.2020880120376	994.2020880120376
446	-991.1020255122872	991.1020255122872	-991.1020255122872	991.1020255122872	991.1020255122872	991.1020255122872	991.1020255122872	991.1020255122872	-991.1020255122872	991.1020255122872	-991.1020255122872	991.1020255122872	991.1020255122872
447	-989.5488941999123	989.5488941999123	-989.5488941999123	989.5488941999123	989.5488941999123	989.5488941999123	989.5488941999123	989.5488941999123	-989.5488941999123	989.5488941999123	-989.5488941999123	989.5488941999123	989.5488941999123
448	-988.7707754124125	988.7707754124125	-988.7707754124125	988.7707754124125	988.7707754124125	988.7707754124125	988.7707754124125	988.7707754124125	-988.7707754124125	988.7707754124125	-988.7707754124125	988.7707754124125	988.7707754124125
449	-984.8894754125871	984.8894754125871	-984.8894754125871	984.8894754125871	984.8894754125871	984.8894754125871	984.8894754125871	984.8894754125871	-984.8894754125871	984.8894754125871	-984.8894754125871	984.8894754125871	984.8894754125871
450	-983.3363441002122	983.3363441002122	-983.3363441002122	983.3363441002122	983.3363441002122	983.3363441002122	983.3363441002122	983.3363441002122	-983.3363441002122	983.3363441002122	-983.3363441002122	983.3363441002122	983.3363441002122
451	-980.2238565002623	980.2238565002623	-980.2238565002623	980.2238565002623	980.2238565002623	980.2238565002623	980.2238565002623	980.2238565002623	-980.2238565002623	980.2238565002623	-980.2238565002623	980.2238565002623	980.2238565002623
452	-972.439475212787	972.439475212787	-972.439475212787	972.439475212787	972.439475212787	972.439475212787	972.439475212787	972.439475212787	-972.439475212787	972.439475212787	-972.439475212787	972.439475212787	972.439475212787
453	-970.886343900412	970.886343900412	-970.886343900412	970.886343900412	970.886343900412	970.886343900412	970.886343900412	970.886343900412	-970.886343900412	970.886343900412	-970.886343900412	970.886343900412	970.886343900412
454	-967.7738563004622	967.7738563004622	-967.7738563004622	967.7738563004622	967.7738563004622	967.7738563004622	967.7738563004622	967.7738563004622	-967.7738563004622	967.7738563004622	-967.7738563004622	967.7738563004622	967.7738563004622
455	-966.9957375129624	966.9957375129624	-966.9957375129624	966.9957375129624	966.9957375129624	966.9957375129624	966.9957375129624	966.9957375129624	-966.9957375129624	966.9957375129624	-966.9957375129624	966.9957375129624	966.9957375129624
456	-961.5364062003624	961.5364062003624	-961.5364062003624	961.5364062003624	961.5364062003624	961.5364062003624	961.5364062003624	961.5364062003624	-961.5364062003624	961.5364062003624	-961.5364062003624	961.5364062003624	961.5364062003624
457	-960.7582874128626	960.7582874128626	-960.7582874128626	960.7582874128626	960.7582874128626	960.7582874128626	960.7582874128626	960.7582874128626	-960.7582874128626	960.7582874128626	-960.7582874128626	960.7582874128626	960.7582874128626
458	-947.489575012787	947.489575012787	-947.489575012787	947.489575012787	947.489575012787	947.489575012787	947.489575012787	947.489575012787	-947.489575012787	947.489575012787	-947.489575012787	947.489575012787	947.489575012787
459	-945.936443700412	945.936443700412	-945.936443700412	945.936443700412	945.936443700412	945.936443700412	945.936443700412	945.936443700412	-945.936443700412	945.936443700412	-945.936443700412	945.936443700412	945.936443700412
460	-942.8239561004622	942.8239561004622	-942.8239561004622	942.8239561004622	942.8239561004622	942.8239561004622	942.8239561004622	942.8239561004622	-942.8239561004622	942.8239561004622	-942.8239561004622	942.8239561004622	942.8239561004622
461	-942.0458373129624	942.0458373129624	-942.0458373129624	942.0458373129624	942.0458373129624	942.0458373129624	942.0458373129624	942.0458373129624	-942.0458373129624	942.0458373129624	-942.0458373129624	942.0458373129624	942.0458373129624
462	-936.5865060003624	936.5865060003624	-936.5865060003624	936.5865060003624	936.5865060003624	936.5865060003624	936.5865060003624	936.5865060003624	-936.5865060003624	936.5865060003624	-936.5865060003624	936.5865060003624	936.5865060003624
463	-935.8083872128626	935.8083872128626	-935.8083872128626	935.8083872128626	935.8083872128626	935.8083872128626	935.8083872128626	935.8083872128626	-935.8083872128626	935.8083872128626	-935.8083872128626	935.8083872128626	935.8083872128626
464	-924.0866060001625	924.0866060001625	-924.0866060001625	924.0866060001625	924.0866060001625	924.0866060001625	924.0866060001625	924.0866060001625	-924.0866060001625	924.0866060001625	-924.0866060001625	924.0866060001625	924.0866060001625
465	-923.3084872126627	923.3084872126627	-923.3084872126627	923.3084872126627	923.3084872126627	923.3084872126627	923.3084872126627	923.3084872126627	-923.3084872126627	923.3084872126627	-923.3084872126627	923.3084872126627	923.3084872126627
466	-897.489775012787	897.489775012787	-897.489775012787	897.489775012787	897.489775012787	897.489775012787	897.489775012787	897.489775012787	-897.489775012787	897.489775012787	-897.489775012787	897.489775012787	897.489775012787
467	-892.8241561004623	892.8241561004623	-892.8241561004623	892.8241561004623	892.8241561004623	892.8241561004623	892.8241561004623	892.8241561004623	-892.8241561004623	892.8241561004623	-892.8241561004623	892.8241561004623	892.8241561004623
468	-874.0868060001625	874.0868060001625	-874.0868060001625	874.0868060001625	874.0868060001625	874.0868060001625	874.0868060001625	874.0868060001625	-874.0868060001625	874.0868060001625	-874.0868060001625	874.0868060001625	874.0868060001625
469	-873.3086872126627	873.3086872126627	-873.3086872126627	873.3086872126627	873.3086872126627	873.3086872126627	873.3086872126627	873.3086872126627	-873.3086872126627	873.3086872126627	-873.3086872126627	873.3086872126627	873.3086872126627
470	-849.0369062001624	849.0369062001624	-849.0369062001624	849.0369062001624	849.0369062001624	849.0369062001624	849.0369062001624	849.0369062001624	-849.0369062001624	849.0369062001624	-849.0369062001624	849.0369062001624	849.0369062001624
471	-848.2587874126626	848.2587874126626	-848.2587874126626	848.2587874126626	848.2587874126626	848.2587874126626	848.2587874126626	848.2587874126626	-848.2587874126626	848.2587874126626	-848.2587874126626	848.2587874126626	848.2587874126626
472	-895.9366437004122	895.9366437004122	-895.9366437004122	895.9366437004122	895.9366437004122	895.9366437004122	895.9366437004122	895.9366437004122	-895.9366437004122	895.9366437004122	-895.9366437004122	895.9366437004122	895.9366437004122
473	-886.5867060003626	886.5867060003626	-886.5867060003626	886.5867060003626	886.5867060003626	886.5867060003626	886.5867060003626	886.5867060003626	-886.5867060003626	886.5867060003626	-886.5867060003626	886.5867060003626	886.5867060003626
474	-997.3005942742132	997.3005942742132	-997.3005942742132	997.3005942742132	997.3005942742132	997.3005942742132	997.3005942742132	997.3005942742132	-997.3005942742132	997.3005942742132	-997.3005942742132	997.3005942742132	997.3005942742132
475	-995.7536630868376	995.7536630868376	-995.7536630868376	995.7536630868376	995.7536630868376	995.7536630868376	995.7536630868376	995.7536630868376	-995.7536630868376	995.7536630868376	-995.7536630868376	995.7536630868376	995.7536630868376
476	-994.9786505619625	994.9786505619625	-994.9786505619625	994.9786505619625	994.9786505619625	994.9786505619625	994.9786505619625	994.9786505619625	-994.9786505619625	994.9786505619625	-994.9786505619625	994.9786505619625	994.9786505619625
477	-991.8785880622121	991.8785880622121	-991.8785880622121	991.8785880622121	991.8785880622121	991.8785880622121	991.8785880622121	991.8785880622121	-991.8785880622121	991.8785880622121	-991.8785880622121	991.8785880622121	991.8785880622121
478	-990.3254567498371	990.3254567498371	-990.3254567498371	990.3254567498371	990.3254567498371	990.3254567498371	990.3254567498371	990.3254567498371	-990.3254567498371	990.3254567498371	-990.3254567498371	990.3254567498371	990.3254567498371
479	-985.666037962512	985.666037962512	-985.666037962512	985.666037962512	985.666037962512	985.666037962512	985.666037962512	985.666037962512	-985.666037962512	985.666037962512	-985.666037962512	985.666037962512	985.666037962512
480	-984.112906650137	984.112906650137	-984.112906650137	984.112906650137	984.112906650137	984.112906650137	984.112906650137	984.112906650137	-984.112906650137	984.112906650137	-984.112906650137	984.112906650137	984.112906650137
481	-981.0004190501871	981.0004190501871	-981.0004190501871	981.0004190501871	981.0004190501871	981.0004190501871	981.0004190501871	981.0004190501871	-981.0004190501871	981.0004190501871	-981.0004190501871	981.0004190501871	981.0004190501871
482	-973.2160377627118	973.2160377627118	-973.2160377627118	973.2160377627118	973.2160377627118	973.2160377627118	973.2160377627118	973.2160377627118	-973.2160377627118	973.2160377627118	-973.2160377627118	973.2160377627118	973.2160377627118
483	-971.6629064503369	971.6629064503369	-971.6629064503369	971.6629064503369	971.6629064503369	971.6629064503369	971.6629064503369	971.6629064503369	-971.6629064503369	971.6629064503369	-971.6629064503369	971.6629064503369	971.6629064503369
484	-968.550418850387	968.550418850387	-968.550418850387	968.550418850387	968.550418850387	968.550418850387	968.550418850387	968.550418850387	-968.550418850387	968.550418850387	-968.550418850387	968.550418850387	968.550418850387
485	-962.3129687502873	962.3129687502873	-962.3129687502873	962.3129687502873	962.3129687502873	962.3129687502873	962.3129687502873	962.3129687502873	-962.3129687502873	962.3129687502873	-962.3129687502873	962.3129687502873	962.3129687502873
486	-948.2661375627118	948.2661375627118	-948.2661375627118	948.2661375627118	948.2661375627118	948.2661375627118	948.2661375627118	948.2661375627118	-948.2661375627118	948.2661375627118	-948.2661375627118	948.2661375627118	948.2661375627118
487	-946.7130062503369	946.7130062503369	-946.7130062503369	946.7130062503369	946.7130062503369	946.7130062503369	946.7130062503369	946.7130062503369	-946.7130062503369	946.7130062503369	-946.7130062503369	946.7130062503369	946.7130062503369
488	-943.600518650387	943.600518650387	-943.600518650387	943.600518650387	943.600518650387	943.600518650387	943.600518650387	943.600518650387	-943.600518650387	943.600518650387	-943.600518650387	943.600518650387	943.600518650387
489	-937.3630685502873	937.3630685502873	-937.3630685502873	937.3630685502873	937.3630685502873	937.3630685502873	937.3630685502873	937.3630685502873	-937.3630685502873	937.3630685502873	-937.3630685502873	937.3630685502873	937.3630685502873
490	-924.8631685500874	924.8631685500874	-924.8631685500874	924.8631685500874	924.8631685500874	924.8631685500874	924.8631685500874	924.8631685500874	-924.8631685500874	924.8631685500874	-924.8631685500874	924.8631685500874	924.8631685500874
491	-899.0413500875869	899.0413500875869	-899.0413500875869	899.0413500875869	899.0413500875869	899.0413500875869	899.0413500875869	899.0413500875869	-899.0413500875869	899.0413500875869	-899.0413500875869	899.0413500875869	899.0413500875869
492	-896.713206250337	896.713206250337	-896.713206250337	896.713206250337	896.713206250337	896.713206250337	896.713206250337	896.713206250337	-896.713206250337	896.713206250337	-896.713206250337	896.713206250337	896.713206250337
493	-893.6007186503872	893.6007186503872	-893.6007186503872	893.6007186503872	893.6007186503872	893.6007186503872	893.6007186503872	893.6007186503872	-893.6007186503872	893.6007186503872	-893.6007186503872	893.6007186503872	893.6007186503872
494	-887.3632685502873	887.3632685502873	-887.3632685502873	887.3632685502873	887.3632685502873	887.3632685502873	887.3632685502873	887.3632685502873	-887.3632685502873	887.3632685502873	-887.3632685502873	887.3632685502873	887.3632685502873
495	-874.8633685500873	874.8633685500873	-874.8633685500873	874.8633685500873	874.8633685500873	874.8633685500873	874.8633685500873	874.8633685500873	-874.8633685500873	874.8633685500873	-874.8633685500873	874.8633685500873	874.8633685500873
496	-849.8134687500873	849.8134687500873	-849.8134687500873	849.8134687500873	849.8134687500873	849.8134687500873	849.8134687500873	849.8134687500873	-849.8134687500873	849.8134687500873	-849.8134687500873	849.8134687500873	849.8134687500873
497	-992.6536005870871	992.6536005870871	-992.6536005870871	992.6536005870871	992.6536005870871	992.6536005870871	992.6536005870871	992.6536005870871	-992.6536005870871	992.6536005870871	-992.6536005870871	992.6536005870871	992.6536005870871
498	-986.441050487387	986.441050487387	-986.441050487387	986.441050487387	986.441050487387	986.441050487387	986.441050487387	986.441050487387	-986.441050487387	986.441050487387	-986.441050487387	986.441050487387	986.441050487387
499	-973.9910502875869	973.9910502875869	-973.9910502875869	973.9910502875869	973.9910502875869	973.9910502875869	973.9910502875869	973.9910502875869	-973.9910502875869	973.9910502875869	-973.9910502875869	973.9910502875869	973.9910502875869
